Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,01:00:00,Daily,00:23:51,61.0,895.47,
NRG-BN002,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-07-05,01:05:00,Weekly,00:18:51,49.0,116.36,
NRG-BN003,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,01:10:00,Daily,00:13:51,51.0,86.59,
NRG-BN005,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,01:15:00,Daily,00:08:51,62.0,97.8,
NRG-BN007,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,01:20:00,Daily,00:03:51,73.0,669.17,
NRG-BN009,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,00:55:00,Daily,00:28:51,65.0,33.09,
NRG-BN010,2022-06-28,04:03:51,2022-06-28,04:03:51,2022-06-29,03:59:00,Daily,00:04:51,63.0,32.43,
NRG-BN011,2022-06-27,23:33:51,2022-06-27,23:33:51,2022-06-28,23:24:57,Daily,00:08:54,62.0,31.16,
NRG-BR001,2022-06-28,01:43:51,2022-06-28,01:43:51,2022-07-05,01:25:00,Weekly,00:18:51,45.0,125.08,
NRG-BR002,2022-06-28,02:33:57,2022-06-28,02:33:57,2022-06-29,02:30:00,Daily,00:03:57,55.0,134.73,
NRG-BR003,2022-06-28,01:43:51,2022-06-28,01:43:51,2022-07-05,01:35:00,Weekly,00:08:51,44.0,2605.21,
NRG-BR004,2022-06-28,01:43:51,2022-06-28,01:43:51,2022-06-29,01:40:00,Daily,00:03:51,85.0,2592.27,
NRG-BR005,2022-06-28,01:53:51,2022-06-28,01:53:51,2022-06-29,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-06-28,01:53:51,2022-06-28,01:53:51,2022-06-29,01:50:00,Daily,00:03:51,72.0,139.98,
NRG-CC003,2022-06-28,02:13:51,2022-06-28,02:13:51,2022-06-29,02:05:00,Daily,00:08:51,82.0,501.24,
NRG-CC004,2022-06-28,02:13:51,2022-06-28,02:13:51,2022-06-29,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-06-28,04:13:51,2022-06-28,04:13:51,2022-06-29,04:05:00,Daily,00:08:51,46.0,32.26,
NRG-CC007CD,2022-06-28,02:23:51,2022-06-28,02:23:51,2022-06-29,02:15:00,Daily,00:08:51,34.0,146.6,
NRG-CC008,2022-06-28,02:23:51,2022-06-28,02:23:51,2022-06-29,02:20:00,Daily,00:03:51,63.0,132.95,
NRG-CC009,2022-06-28,02:33:57,2022-06-28,02:33:57,2022-06-29,02:25:00,Daily,00:08:57,65.0,42.94,
NRG-DT001,2022-06-28,02:33:57,2022-06-28,02:33:57,2022-06-29,02:30:00,Daily,00:03:57,52.0,132.6,
NRG-GI002,2022-06-28,02:43:51,2022-06-28,02:43:51,2022-07-05,02:35:00,Weekly,00:08:51,59.0,1669.56,
NRG-GI003,2022-06-28,02:43:51,2022-06-28,02:43:51,2022-06-29,02:40:00,Daily,00:03:51,48.0,126.01,
NRG-GI004,2022-06-28,02:53:57,2022-06-28,02:53:57,2022-06-29,02:50:00,Daily,00:03:57,53.0,342.57,
NRG-GI005,2022-06-28,03:03:54,2022-06-28,03:03:54,2022-07-05,02:55:00,Weekly,00:08:54,41.0,99.99,
NRG-GI006,2022-06-28,03:03:54,2022-06-28,03:03:54,2022-06-29,03:00:00,Daily,00:03:54,73.0,281.39,
NRG-GI007,2022-06-28,04:43:51,2022-06-28,04:43:51,2022-06-29,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-06-28,03:13:51,2022-06-28,03:13:51,2022-06-29,03:05:00,Daily,00:08:51,49.0,219.27,
NRG-GU003,2022-06-28,03:13:51,2022-06-28,03:13:51,2022-06-29,03:10:00,Daily,00:03:51,47.0,245.66,
NRG-GU005,2022-06-28,03:23:51,2022-06-28,03:23:51,2022-06-29,03:15:00,Daily,00:08:51,52.0,555.83,
NRG-GU006,2022-06-28,03:23:51,2022-06-28,03:23:51,2022-06-29,03:20:00,Daily,00:03:51,50.0,409.86,
NRG-GU007,2022-06-28,03:33:51,2022-06-28,03:33:51,2022-06-29,03:25:00,Daily,00:08:51,44.0,67.67,
NRG-GU008,2022-06-28,03:33:51,2022-06-28,03:33:51,2022-06-29,03:30:00,Daily,00:03:51,59.0,137.34,
NRG-GU009,2022-06-28,03:43:51,2022-06-28,03:43:51,2022-06-29,03:35:00,Daily,00:08:51,77.0,187.9,
NRG-GU010,2022-06-28,04:53:51,2022-06-28,04:53:51,2022-06-29,04:45:00,Daily,00:08:51,60.0,43.39,
NRG-GU011,2022-06-28,04:23:51,2022-06-28,04:23:51,2022-06-29,04:15:00,Daily,00:08:51,58.0,37.26,
NRG-GY003,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-07-05,00:55:00,Weekly,00:28:51,49.0,491.78,
NRG-GY004,2022-06-28,00:53:51,2022-06-28,00:53:51,2022-07-05,00:50:00,Weekly,00:03:51,69.0,4797.76,
NRG-GY005,2022-06-28,00:53:51,2022-06-28,00:53:51,2022-06-29,00:45:00,Daily,00:08:51,67.0,3045.51,
NRG-GY006,2022-06-28,00:53:51,2022-06-28,00:53:51,2022-06-29,00:40:00,Daily,00:13:51,71.0,1574.29,
NRG-GY007,2022-06-28,00:53:51,2022-06-28,00:53:51,2022-06-29,00:35:00,Daily,00:18:51,83.0,1047.82,
NRG-GY009,2022-06-28,00:33:51,2022-06-28,00:33:51,2022-06-29,00:30:00,Daily,00:03:51,77.0,2716.35,
NRG-GY012,2022-06-28,00:33:51,2022-06-28,00:33:51,2022-06-29,00:25:00,Daily,00:08:51,61.0,794.14,
NRG-GY014,2022-06-28,00:23:51,2022-06-28,00:23:51,2022-06-29,00:20:00,Daily,00:03:51,60.0,224.89,
NRG-GY016,2022-06-28,00:23:51,2022-06-28,00:23:51,2022-06-29,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-06-28,00:13:51,2022-06-28,00:13:51,2022-06-29,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-06-29,01:05:00,Daily,00:18:51,79.0,2647.09,
NRG-GY019,2022-06-28,00:03:51,2022-06-28,00:03:51,2022-06-29,00:00:00,Daily,00:03:51,58.0,997.75,
NRG-GY020,2022-06-28,00:33:51,2022-06-28,00:33:51,2022-06-29,00:30:00,Daily,00:03:51,67.0,324.73,
NRG-GY021,2022-06-27,23:53:51,2022-06-27,23:53:51,2022-06-28,23:50:00,Daily,00:03:51,64.0,332.75,
NRG-GY022,2022-06-27,23:53:51,2022-06-27,23:53:51,2022-06-28,23:45:00,Daily,00:08:51,32.0,108.97,
NRG-GY023,2022-06-27,23:43:51,2022-06-27,23:43:51,2022-06-28,23:40:00,Daily,00:03:51,66.0,146.54,
NRG-GY024,2022-06-27,14:03:56,2022-06-27,14:03:56,2022-06-28,13:57:52,Daily,00:06:04,13.0,5.95,
NRG-HN001,2022-06-28,05:03:51,2022-06-28,05:03:51,2022-06-29,05:00:00,Daily,00:03:51,71.0,2175.2,
NRG-HN002,2022-06-24,06:13:51,2022-06-24,06:13:51,2022-07-01,06:05:00,Weekly,00:08:51,,,
NRG-HN003,2022-06-28,05:13:51,2022-06-28,05:13:51,2022-07-05,05:10:00,Weekly,00:03:51,45.0,196.78,
NRG-HN004,2022-06-28,05:23:51,2022-06-28,05:23:51,2022-06-29,05:15:00,Daily,00:08:51,74.0,1379.23,
NRG-HN005,2022-06-28,05:23:51,2022-06-28,05:23:51,2022-06-29,05:20:00,Daily,00:03:51,72.0,910.51,
NRG-HN006,2022-06-27,21:13:51,2022-06-27,21:13:51,2022-06-28,21:04:03,Daily,00:09:48,76.0,118.06,
NRG-HN007,2022-06-28,05:33:51,2022-06-28,05:33:51,2022-06-29,05:30:00,Daily,00:03:51,53.0,83.74,
NRG-HN008,2022-06-28,04:53:51,2022-06-28,04:53:51,2022-06-29,04:50:00,Daily,00:03:51,53.0,30.33,
NRG-HN009,2022-06-28,05:03:51,2022-06-28,05:03:51,2022-06-29,04:55:00,Daily,00:08:51,55.0,65.31,
NRG-LU001,2022-06-28,05:43:51,2022-06-28,05:43:51,2022-07-05,05:35:00,Weekly,00:08:51,59.0,370.15,
NRG-LU002,2022-06-27,15:33:51,2022-06-27,15:33:51,2022-06-28,15:30:12,Daily,00:03:39,64.0,664.91,
NRG-LU003,2022-06-28,05:53:51,2022-06-28,05:53:51,2022-07-05,05:45:00,Weekly,00:08:51,43.0,75.11,
NRG-LU004,2022-06-28,05:53:51,2022-06-28,05:53:51,2022-06-29,05:50:00,Daily,00:03:51,46.0,137.66,
