Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-18,00:40:00,2024-01-18,00:40:00,2024-01-19,00:30:00,Daily,00:10:00,68,33.8,0,
NRG-BN001,2024-01-18,01:00:00,2024-01-18,01:00:00,2024-01-19,01:00:00,Daily,00:00:00,61,1009.23,0,
NRG-BN002,2024-01-16,01:10:00,2024-01-16,01:10:00,2024-01-23,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-01-18,02:20:00,2024-01-18,02:20:00,2024-01-19,02:10:00,Daily,00:10:00,53,104.36,0,
NRG-BN005,2024-01-18,01:20:00,2024-01-18,01:20:00,2024-01-19,01:15:00,Daily,00:05:00,62,140.45,0,
NRG-BN007,2024-01-18,01:20:00,2024-01-18,01:20:00,2024-01-19,01:20:00,Daily,00:00:00,73,902.1,0,
NRG-BN009,2024-01-18,01:00:00,2024-01-18,01:00:00,2024-01-19,00:55:00,Daily,00:05:00,65,17.72,0,
NRG-BN010,2024-01-18,04:00:00,2024-01-18,04:00:00,2024-01-19,03:59:00,Daily,00:01:00,63,40.98,0,
NRG-BN011,2024-01-17,23:30:00,2024-01-17,23:30:00,2024-01-18,23:24:57,Daily,00:05:03,62,266.75,0,
NRG-BN012,2024-01-18,07:50:00,2024-01-18,07:50:00,2024-01-19,07:45:00,Daily,00:05:00,51,34.76,0,
NRG-BR001,2024-01-16,01:40:00,2024-01-16,01:40:00,2024-01-23,01:25:00,Weekly,00:15:00,0,,0,
NRG-BR002,2024-01-18,02:30:00,2024-01-18,02:30:00,2024-01-19,02:30:00,Daily,00:00:00,55,123.7,0,
NRG-BR003,2024-01-16,01:40:00,2024-01-16,01:40:00,2024-01-23,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-01-18,05:10:00,2024-01-18,05:10:00,2024-01-19,05:10:00,Daily,00:00:00,88,2680.64,0,
NRG-BR005,2024-01-18,01:50:00,2024-01-18,01:50:00,2024-01-19,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-01-18,01:50:00,2024-01-18,01:50:00,2024-01-19,01:50:00,Daily,00:00:00,72,495.02,0,
NRG-BR008,2024-01-17,23:20:00,2024-01-17,23:20:00,2024-01-18,23:20:00,Daily,00:00:00,70,6.24,0,
NRG-BR009,2024-01-18,00:10:00,2024-01-18,00:10:00,2024-01-19,00:10:00,Daily,00:00:00,62,3.5,0,
NRG-CC003,2024-01-18,02:20:00,2024-01-18,02:20:00,2024-01-19,02:05:00,Daily,00:15:00,82,542.71,0,
NRG-CC004,2024-01-18,02:20:00,2024-01-18,02:20:00,2024-01-19,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-01-18,04:10:00,2024-01-18,04:10:00,2024-01-19,04:05:00,Daily,00:05:00,46,236.73,0,
NRG-CC007CD,2024-01-18,02:20:00,2024-01-18,02:20:00,2024-01-19,02:15:00,Daily,00:05:00,34,182.02,0,
NRG-CC008,2024-01-18,02:20:00,2024-01-18,02:20:00,2024-01-19,02:20:00,Daily,00:00:00,63,364.18,0,
NRG-CC009,2024-01-18,02:30:00,2024-01-18,02:30:00,2024-01-19,02:25:00,Daily,00:05:00,65,75.07,0,
NRG-CC010,2024-01-17,18:40:00,2024-01-17,18:40:00,2024-01-18,18:35:00,Daily,00:05:00,43,20.09,0,
NRG-DT001,2024-01-18,02:30:00,2024-01-18,02:30:00,2024-01-19,02:30:00,Daily,00:00:00,54,130.24,0,
NRG-GI002,2024-01-16,02:40:00,2024-01-16,02:40:00,2024-01-23,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2024-01-18,02:40:00,2024-01-18,02:40:00,2024-01-19,02:40:00,Daily,00:00:00,48,181.4,0,
NRG-GI004,2024-01-18,02:50:00,2024-01-18,02:50:00,2024-01-19,02:50:00,Daily,00:00:00,56,441.71,0,
NRG-GI005,2024-01-13,03:00:00,2024-01-13,03:00:00,2024-01-20,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-01-18,03:00:00,2024-01-18,03:00:00,2024-01-19,03:00:00,Daily,00:00:00,73,442.11,0,
NRG-GI007,2024-01-18,04:40:00,2024-01-18,04:40:00,2024-01-19,04:40:00,Daily,00:00:00,51,23.74,0,
NRG-GI008,2024-01-18,03:50:00,2024-01-18,03:50:00,2024-01-19,03:43:00,Daily,00:07:00,61,164.52,0,
NRG-GU002,2024-01-18,03:10:00,2024-01-18,03:10:00,2024-01-19,03:05:00,Daily,00:05:00,49,249.05,0,
NRG-GU003,2024-01-18,03:10:00,2024-01-18,03:10:00,2024-01-19,03:10:00,Daily,00:00:00,47,258.98,0,
NRG-GU005,2024-01-18,03:20:00,2024-01-18,03:20:00,2024-01-19,03:15:00,Daily,00:05:00,54,728.98,0,
NRG-GU006,2024-01-18,03:20:00,2024-01-18,03:20:00,2024-01-19,03:20:00,Daily,00:00:00,50,468.32,0,
NRG-GU007,2024-01-18,03:30:00,2024-01-18,03:30:00,2024-01-19,03:25:00,Daily,00:05:00,44,89.61,0,
NRG-GU008,2024-01-18,03:30:00,2024-01-18,03:30:00,2024-01-19,03:30:00,Daily,00:00:00,59,415.79,0,
NRG-GU009,2024-01-18,04:40:00,2024-01-18,04:40:00,2024-01-19,04:35:00,Daily,00:05:00,81,1873.08,0,
NRG-GU010,2024-01-18,04:50:00,2024-01-18,04:50:00,2024-01-19,04:45:00,Daily,00:05:00,60,836.42,0,
NRG-GU011,2024-01-18,04:20:00,2024-01-18,04:20:00,2024-01-19,04:15:00,Daily,00:05:00,58,121.68,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,11.69,0,
NRG-GU012,2024-01-18,07:50:00,2024-01-18,07:50:00,2024-01-19,07:50:00,Daily,00:00:00,59,11.69,0,
NRG-GU013,2024-01-18,00:40:00,2024-01-18,00:40:00,2024-01-19,00:15:00,Daily,00:25:00,53,1.07,0,
NRG-GY003,2024-01-16,01:10:00,2024-01-16,01:10:00,2024-01-23,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2024-01-16,01:10:00,2024-01-16,01:10:00,2024-01-23,00:50:00,Weekly,00:20:00,0,,0,
