Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-09-19,01:13:51,2022-09-19,01:13:51,2022-09-20,01:00:00,Daily,00:13:51,61.0,903.28,
NRG-BN002,2022-09-13,01:33:51,2022-09-13,01:33:51,2022-09-20,01:05:00,Weekly,00:28:51,,,
NRG-BN003,2022-09-19,01:13:51,2022-09-19,01:13:51,2022-09-20,01:10:00,Daily,00:03:51,51.0,90.32,
NRG-BN005,2022-09-19,01:33:51,2022-09-19,01:33:51,2022-09-20,01:15:00,Daily,00:18:51,62.0,103.52,
NRG-BN007,2022-09-19,01:33:51,2022-09-19,01:33:51,2022-09-20,01:20:00,Daily,00:13:51,73.0,751.67,
NRG-BN009,2022-09-19,01:13:51,2022-09-19,01:13:51,2022-09-20,00:55:00,Daily,00:18:51,65.0,33.57,
NRG-BN010,2022-09-19,04:03:51,2022-09-19,04:03:51,2022-09-20,03:59:00,Daily,00:04:51,63.0,34.18,
NRG-BN011,2022-09-18,23:33:51,2022-09-18,23:33:51,2022-09-19,23:24:57,Daily,00:08:54,62.0,38.88,
NRG-BR001,2022-09-13,01:33:51,2022-09-13,01:33:51,2022-09-20,01:25:00,Weekly,00:08:51,,,
NRG-BR002,2022-09-19,02:33:51,2022-09-19,02:33:51,2022-09-20,02:30:00,Daily,00:03:51,55.0,135.47,
NRG-BR003,2022-09-13,01:53:51,2022-09-13,01:53:51,2022-09-20,01:35:00,Weekly,00:18:51,,,
NRG-BR004,2022-09-19,01:43:51,2022-09-19,01:43:51,2022-09-20,01:40:00,Daily,00:03:51,85.0,2629.4,
NRG-BR005,2022-09-19,01:53:51,2022-09-19,01:53:51,2022-09-20,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-09-19,01:53:51,2022-09-19,01:53:51,2022-09-20,01:50:00,Daily,00:03:51,72.0,199.77,
NRG-CC003,2022-09-19,02:13:51,2022-09-19,02:13:51,2022-09-20,02:05:00,Daily,00:08:51,82.0,512.34,
NRG-CC004,2022-09-19,02:13:51,2022-09-19,02:13:51,2022-09-20,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-09-19,04:13:51,2022-09-19,04:13:51,2022-09-20,04:05:00,Daily,00:08:51,46.0,50.62,
NRG-CC007CD,2022-09-19,02:23:51,2022-09-19,02:23:51,2022-09-20,02:15:00,Daily,00:08:51,34.0,155.31,
NRG-CC008,2022-09-19,02:23:51,2022-09-19,02:23:51,2022-09-20,02:20:00,Daily,00:03:51,63.0,150.83,
NRG-CC009,2022-09-19,02:33:51,2022-09-19,02:33:51,2022-09-20,02:25:00,Daily,00:08:51,65.0,47.8,
NRG-DT001,2022-09-19,02:33:51,2022-09-19,02:33:51,2022-09-20,02:30:00,Daily,00:03:51,54.0,134.34,
NRG-GI002,2022-09-13,02:43:51,2022-09-13,02:43:51,2022-09-20,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-09-19,02:43:51,2022-09-19,02:43:51,2022-09-20,02:40:00,Daily,00:03:51,48.0,133.72,
NRG-GI004,2022-09-19,02:53:51,2022-09-19,02:53:51,2022-09-20,02:50:00,Daily,00:03:51,53.0,359.08,
NRG-GI005,2022-09-13,03:03:51,2022-09-13,03:03:51,2022-09-20,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-09-19,03:03:51,2022-09-19,03:03:51,2022-09-20,03:00:00,Daily,00:03:51,73.0,301.89,
NRG-GI007,2022-09-19,04:43:51,2022-09-19,04:43:51,2022-09-20,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-09-19,03:13:51,2022-09-19,03:13:51,2022-09-20,03:05:00,Daily,00:08:51,49.0,225.21,
NRG-GU003,2022-09-19,03:13:51,2022-09-19,03:13:51,2022-09-20,03:10:00,Daily,00:03:51,47.0,248.13,
NRG-GU005,2022-09-19,03:23:51,2022-09-19,03:23:51,2022-09-20,03:15:00,Daily,00:08:51,54.0,601.9,
NRG-GU006,2022-09-19,03:23:51,2022-09-19,03:23:51,2022-09-20,03:20:00,Daily,00:03:51,50.0,416.28,
NRG-GU007,2022-09-19,03:33:51,2022-09-19,03:33:51,2022-09-20,03:25:00,Daily,00:08:51,44.0,72.4,
