Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:30:00,Daily,00:10:00,68,34.46,0,
NRG-BN001,2024-01-24,01:10:00,2024-01-24,01:10:00,2024-01-25,01:00:00,Daily,00:10:00,61,1009.24,0,
NRG-BN002,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-30,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:10:00,Daily,00:10:00,53,104.68,0,
NRG-BN005,2024-01-24,01:20:00,2024-01-24,01:20:00,2024-01-25,01:15:00,Daily,00:05:00,62,140.64,0,
NRG-BN007,2024-01-24,01:20:00,2024-01-24,01:20:00,2024-01-25,01:20:00,Daily,00:00:00,73,903.25,0,
NRG-BN009,2024-01-24,01:10:00,2024-01-24,01:10:00,2024-01-25,00:55:00,Daily,00:15:00,65,17.72,0,
NRG-BN010,2024-01-24,04:00:00,2024-01-24,04:00:00,2024-01-25,03:59:00,Daily,00:01:00,63,41.32,0,
NRG-BN011,2024-01-23,23:30:00,2024-01-23,23:30:00,2024-01-24,23:24:57,Daily,00:05:03,62,270.11,0,
NRG-BN012,2024-01-24,07:50:00,2024-01-24,07:50:00,2024-01-25,07:45:00,Daily,00:05:00,51,35.65,0,
NRG-BR001,2024-01-23,01:30:00,2024-01-23,01:30:00,2024-01-30,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-01-24,02:30:00,2024-01-24,02:30:00,2024-01-25,02:30:00,Daily,00:00:00,55,123.7,0,
NRG-BR003,2024-01-23,01:40:00,2024-01-23,01:40:00,2024-01-30,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-01-24,05:10:00,2024-01-24,05:10:00,2024-01-25,05:10:00,Daily,00:00:00,88,2681.12,0,
NRG-BR005,2024-01-24,01:50:00,2024-01-24,01:50:00,2024-01-25,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-01-24,01:50:00,2024-01-24,01:50:00,2024-01-25,01:50:00,Daily,00:00:00,72,498.15,0,
NRG-BR008,2024-01-23,23:20:00,2024-01-23,23:20:00,2024-01-24,23:20:00,Daily,00:00:00,70,7.07,0,
NRG-BR009,2024-01-24,00:10:00,2024-01-24,00:10:00,2024-01-25,00:10:00,Daily,00:00:00,62,4.01,0,
NRG-CC003,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:05:00,Daily,00:15:00,82,543.31,0,
NRG-CC004,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-01-24,04:10:00,2024-01-24,04:10:00,2024-01-25,04:05:00,Daily,00:05:00,46,239.82,0,
NRG-CC007CD,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:15:00,Daily,00:05:00,34,182.17,0,
NRG-CC008,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:20:00,Daily,00:00:00,63,368.9,0,
NRG-CC009,2024-01-24,02:30:00,2024-01-24,02:30:00,2024-01-25,02:25:00,Daily,00:05:00,65,75.62,0,
NRG-CC010,2024-01-23,18:40:00,2024-01-23,18:40:00,2024-01-24,18:35:00,Daily,00:05:00,43,20.69,0,
NRG-DT001,2024-01-24,02:30:00,2024-01-24,02:30:00,2024-01-25,02:30:00,Daily,00:00:00,54,130.24,0,
NRGF-001,2024-01-24,07:50:00,2024-01-24,07:50:00,2024-01-25,07:48:00,Daily,00:02:00,42,0.71,0,
NRG-GI002,2024-01-23,02:40:00,2024-01-23,02:40:00,2024-01-30,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2024-01-24,02:40:00,2024-01-24,02:40:00,2024-01-25,02:40:00,Daily,00:00:00,48,181.89,0,
NRG-GI004,2024-01-24,02:50:00,2024-01-24,02:50:00,2024-01-25,02:50:00,Daily,00:00:00,56,442.51,0,
NRG-GI005,2024-01-20,03:00:00,2024-01-20,03:00:00,2024-01-27,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-01-24,03:00:00,2024-01-24,03:00:00,2024-01-25,03:00:00,Daily,00:00:00,73,448.11,0,
NRG-GI007,2024-01-24,04:40:00,2024-01-24,04:40:00,2024-01-25,04:40:00,Daily,00:00:00,51,24.0,0,
NRG-GI008,2024-01-24,03:50:00,2024-01-24,03:50:00,2024-01-25,03:43:00,Daily,00:07:00,61,168.17,0,
NRG-GU002,2024-01-24,03:10:00,2024-01-24,03:10:00,2024-01-25,03:05:00,Daily,00:05:00,49,249.57,0,
NRG-GU003,2024-01-24,03:10:00,2024-01-24,03:10:00,2024-01-25,03:10:00,Daily,00:00:00,47,259.12,0,
NRG-GU005,2024-01-24,03:20:00,2024-01-24,03:20:00,2024-01-25,03:15:00,Daily,00:05:00,54,730.09,0,
NRG-GU006,2024-01-24,03:20:00,2024-01-24,03:20:00,2024-01-25,03:20:00,Daily,00:00:00,50,468.58,0,
NRG-GU007,2024-01-24,03:30:00,2024-01-24,03:30:00,2024-01-25,03:25:00,Daily,00:05:00,44,89.67,0,
NRG-GU008,2024-01-24,03:30:00,2024-01-24,03:30:00,2024-01-25,03:30:00,Daily,00:00:00,59,418.11,0,
NRG-GU009,2024-01-24,04:40:00,2024-01-24,04:40:00,2024-01-25,04:35:00,Daily,00:05:00,81,1906.48,0,
NRG-GU010,2024-01-24,04:50:00,2024-01-24,04:50:00,2024-01-25,04:45:00,Daily,00:05:00,60,852.2,0,
NRG-GU011,2024-01-24,04:20:00,2024-01-24,04:20:00,2024-01-25,04:15:00,Daily,00:05:00,58,122.42,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,12.07,0,
NRG-GU012,2024-01-24,07:50:00,2024-01-24,07:50:00,2024-01-25,07:50:00,Daily,00:00:00,59,12.07,0,
NRG-GU013,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:15:00,Daily,00:25:00,53,1.19,0,
NRG-GY003,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-30,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2024-01-23,00:50:00,2024-01-23,00:50:00,2024-01-30,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2024-01-24,01:10:00,2024-01-24,01:10:00,2024-01-25,00:45:00,Daily,00:25:00,67,3181.57,0,
NRG-GY006,2024-01-24,01:40:00,2024-01-24,01:40:00,2024-01-25,01:40:00,Daily,00:00:00,73,1841.97,0,
NRG-GY007,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:35:00,Daily,00:05:00,83,1070.57,0,
NRG-GY009,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:30:00,Daily,00:10:00,77,2959.09,0,
NRG-GY012,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:25:00,Daily,00:15:00,68,1532.05,0,
NRG-GY014,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:20:00,Daily,00:20:00,60,266.71,0,
NRG-GY016,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:15:00,Daily,00:25:00,61,106.89,0,
NRG-GY017,2024-01-24,00:10:00,2024-01-24,00:10:00,2024-01-25,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-01-24,00:10:00,2024-01-24,00:10:00,2024-01-25,00:05:00,Daily,00:05:00,85,18542.7,0,
NRG-GY019,2024-01-24,00:00:00,2024-01-24,00:00:00,2024-01-25,00:00:00,Daily,00:00:00,58,2553.8,0,
NRG-GY020,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:30:00,Daily,00:10:00,67,509.34,0,
NRG-GY021,2024-01-23,23:50:00,2024-01-23,23:50:00,2024-01-24,23:50:00,Daily,00:00:00,64,332.74,0,
NRG-GY022,2024-01-23,23:50:00,2024-01-23,23:50:00,2024-01-24,23:45:00,Daily,00:05:00,32,123.41,0,
NRG-GY023,2024-01-23,23:40:00,2024-01-23,23:40:00,2024-01-24,23:40:00,Daily,00:00:00,68,407.5,0,
NRG-GY024,2024-01-23,23:30:00,2024-01-23,23:30:00,2024-01-24,23:30:00,Daily,00:00:00,13,0.71,0,
NRG-GY025,2024-01-23,23:40:00,2024-01-23,23:40:00,2024-01-24,23:35:00,Daily,00:05:00,64,56.01,0,
NRG-GY026,2024-01-24,01:40:00,2024-01-24,01:40:00,2024-01-25,01:37:00,Daily,00:03:00,72,290.49,0,
NRG-GY027,2024-01-23,23:30:00,2024-01-23,23:30:00,2024-01-24,23:25:00,Daily,00:05:00,68,35.63,0,
NRG-GY028,2024-01-24,03:20:00,2024-01-24,03:20:00,2024-01-25,03:15:00,Daily,00:05:00,64,16.16,0,
NRG-GY031,2024-01-24,00:40:00,2024-01-24,00:40:00,2024-01-25,00:20:00,Daily,00:20:00,68,2.6,0,
NRG-HN001,2024-01-24,05:00:00,2024-01-24,05:00:00,2024-01-25,05:00:00,Daily,00:00:00,71,2609.81,0,
NRG-HN002,2024-01-19,06:20:00,2024-01-19,06:20:00,2024-01-26,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2024-01-23,05:10:00,2024-01-23,05:10:00,2024-01-30,05:10:00,Weekly,00:00:00,0,,0,
NRG-HN004,2024-01-24,05:20:00,2024-01-24,05:20:00,2024-01-25,05:15:00,Daily,00:05:00,74,1461.29,0,
NRG-HN005,2024-01-24,05:20:00,2024-01-24,05:20:00,2024-01-25,05:20:00,Daily,00:00:00,72,1520.01,0,
NRG-HN006,2024-01-23,21:10:00,2024-01-23,21:10:00,2024-01-24,21:04:03,Daily,00:05:57,76,229.2,0,
NRG-HN007,2024-01-24,05:30:00,2024-01-24,05:30:00,2024-01-25,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2024-01-24,04:50:00,2024-01-24,04:50:00,2024-01-25,04:50:00,Daily,00:00:00,53,36.94,0,
NRG-HN009,2024-01-24,05:00:00,2024-01-24,05:00:00,2024-01-25,04:55:00,Daily,00:05:00,55,663.88,0,
NRG-HN010,2024-01-24,07:00:00,2024-01-24,07:00:00,2024-01-25,06:55:00,Daily,00:05:00,42,8.81,0,
NRG-LU001,2024-01-23,05:40:00,2024-01-23,05:40:00,2024-01-30,05:35:00,Weekly,00:05:00,0,,0,
NRG-LU002,2024-01-23,15:30:00,2024-01-23,15:30:00,2024-01-24,15:30:12,Daily,00:00:12,64,810.78,0,
NRG-LU003,2024-01-23,05:50:00,2024-01-23,05:50:00,2024-01-30,05:45:00,Weekly,00:05:00,0,,0,
NRG-LU004,2024-01-24,05:50:00,2024-01-24,05:50:00,2024-01-25,05:50:00,Daily,00:00:00,46,136.54,0,
NRG-LU005,2024-01-24,06:00:00,2024-01-24,06:00:00,2024-01-25,05:55:00,Daily,00:05:00,84,4109.69,0,
NRG-LU006,2024-01-24,06:00:00,2024-01-24,06:00:00,2024-01-25,06:00:00,Daily,00:00:00,56,33.14,0,
NRG-LU007,2024-01-24,06:20:00,2024-01-24,06:20:00,2024-01-25,06:05:00,Daily,00:15:00,53,212.29,0,
NRG-LU008,2024-01-23,15:50:00,2024-01-23,15:50:00,2024-01-24,15:48:00,Daily,00:02:00,67,26.25,0,
NSABP-B-55,2024-01-24,02:00:00,2024-01-24,02:00:00,2024-01-25,01:57:00,Daily,00:03:00,117,2153.76,0,
RTOG-0534,2024-01-24,02:00:00,2024-01-24,02:00:00,2024-01-25,02:00:00,Daily,00:00:00,21,69.72,0,
RTOG-0724,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:03:00,Daily,00:17:00,22,9.47,0,
RTOG-0815,2024-01-24,02:20:00,2023-12-03,02:20:00,2024-01-25,02:05:00,Daily,00:15:00,0,,0,[A] [G] Zip file creation process failed
RTOG-0848,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:07:00,Daily,00:13:00,21,8.24,0,
RTOG-0920,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:09:00,Daily,00:11:00,23,36.89,0,
RTOG-0924,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:11:00,Daily,00:09:00,22,117.58,0,
RTOG-1005,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:15:00,Daily,00:05:00,21,96.87,0,
RTOG-1008,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:13:00,Daily,00:07:00,23,15.1,0,
RTOG-1016,2024-01-24,02:20:00,2024-01-24,02:20:00,2024-01-25,02:17:00,Daily,00:03:00,20,44.28,0,
RTOG-1112,2024-01-24,06:20:00,2024-01-24,06:20:00,2024-01-25,06:10:00,Daily,00:10:00,52,619.47,0,
RTOG-1115,2024-01-23,06:20:00,2024-01-23,06:20:00,2024-01-30,06:15:00,Weekly,00:05:00,0,,0,
RTOG-1216,2024-01-24,06:20:00,2024-01-24,06:20:00,2024-01-25,06:20:00,Daily,00:00:00,77,1322.32,0,
RTOG-1308,2024-01-24,06:30:00,2024-01-24,06:30:00,2024-01-25,06:25:00,Daily,00:05:00,86,920.48,0,
S1418-E-01,2024-01-24,06:30:00,2024-01-24,06:30:00,2024-01-25,06:30:00,Daily,00:00:00,21,342.04,0,
S1914-E-01,2024-01-24,06:40:00,2024-01-24,06:40:00,2024-01-25,06:35:00,Daily,00:05:00,15,46.95,0,
