Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
NRG-CC005,2024-06-13,21:50:00,2024-06-13,21:50:00,2024-06-14,21:44:52,Daily,00:05:08,54,336.45,0,
NRG-CC007CD,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:15:00,Daily,00:05:00,34,186.66,0,
NRG-CC008,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:20:00,Daily,00:00:00,63,430.31,0,
NRG-CC009,2024-06-14,02:30:00,2024-06-14,02:30:00,2024-06-15,02:25:00,Daily,00:05:00,65,96.86,0,
NRG-CC010,2024-06-13,18:40:00,2024-06-13,18:40:00,2024-06-14,18:35:00,Daily,00:05:00,43,40.09,0,
NRG-CC011,2024-06-14,01:50:00,2024-06-14,01:50:00,2024-06-15,01:44:00,Daily,00:06:00,45,9.16,0,
NRG-DT001,2024-06-14,02:30:00,2024-06-14,02:30:00,2024-06-15,02:30:00,Daily,00:00:00,54,133.57,0,
NRGF-001,2024-06-14,07:50:00,2024-06-14,07:50:00,2024-06-15,07:48:00,Daily,00:02:00,42,1.77,0,
NRG-GI002,2024-06-14,03:40:00,2024-06-14,03:40:00,2024-06-15,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-14,02:40:00,2024-06-14,02:40:00,2024-06-15,02:40:00,Daily,00:00:00,48,199.88,0,
NRG-GI004,2024-06-14,02:50:00,2024-06-14,02:50:00,2024-06-15,02:50:00,Daily,00:00:00,56,460.79,0,
NRG-GI005,2024-06-08,03:00:00,2024-06-08,03:00:00,2024-06-15,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-14,03:00:00,2024-06-14,03:00:00,2024-06-15,03:00:00,Daily,00:00:00,73,504.54,0,
NRG-GI007,2024-06-14,04:40:00,2024-06-14,04:40:00,2024-06-15,04:40:00,Daily,00:00:00,51,32.73,0,
NRG-GI008,2024-06-14,03:50:00,2024-06-14,03:50:00,2024-06-15,03:43:00,Daily,00:07:00,61,277.0,0,
NRG-GU002,2024-06-14,03:20:00,2024-06-14,03:20:00,2024-06-15,03:05:00,Daily,00:15:00,49,253.9,0,
NRG-GU003,2024-06-14,03:20:00,2024-06-14,03:20:00,2024-06-15,03:10:00,Daily,00:10:00,47,264.18,0,
NRG-GU005,2024-06-14,03:20:00,2024-06-14,03:20:00,2024-06-15,03:15:00,Daily,00:05:00,54,759.67,0,
NRG-GU006,2024-06-14,03:20:00,2024-06-14,03:20:00,2024-06-15,03:20:00,Daily,00:00:00,50,477.1,0,
NRG-GU007,2024-06-14,03:30:00,2024-06-14,03:30:00,2024-06-15,03:25:00,Daily,00:05:00,44,96.91,0,
NRG-GU008,2024-06-14,03:30:00,2024-06-14,03:30:00,2024-06-15,03:30:00,Daily,00:00:00,59,559.3,0,
NRG-GU009,2024-06-14,04:40:00,2024-06-14,04:40:00,2024-06-15,04:35:00,Daily,00:05:00,81,2763.54,0,
NRG-GU010,2024-06-14,04:50:00,2024-06-14,04:50:00,2024-06-15,04:45:00,Daily,00:05:00,60,1323.17,0,
NRG-GU011,2024-06-14,04:20:00,2024-06-14,04:20:00,2024-06-15,04:15:00,Daily,00:05:00,58,219.3,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,36.87,0,
NRG-GU012,2024-06-14,07:50:00,2024-06-14,07:50:00,2024-06-15,07:50:00,Daily,00:00:00,59,36.87,0,
NRG-GU013,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:15:00,Daily,00:15:00,53,19.69,0,
NRG-GY003,2024-06-11,01:20:00,2024-06-11,01:20:00,2024-06-18,00:55:00,Weekly,00:25:00,0,,0,
NRG-GY004,2024-06-11,00:50:00,2024-06-11,00:50:00,2024-06-18,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2024-06-14,00:50:00,2024-06-14,00:50:00,2024-06-15,00:45:00,Daily,00:05:00,67,3185.75,0,
NRG-GY006,2024-06-14,01:40:00,2024-06-14,01:40:00,2024-06-15,01:40:00,Daily,00:00:00,73,1855.16,0,
NRG-GY007,2024-06-14,00:50:00,2024-06-14,00:50:00,2024-06-15,00:35:00,Daily,00:15:00,83,1074.42,0,
NRG-GY009,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:30:00,Daily,00:00:00,77,2967.28,0,
NRG-GY012,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:25:00,Daily,00:05:00,60,1534.26,0,
NRG-GY014,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:20:00,Daily,00:10:00,60,268.23,0,
NRG-GY016,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:15:00,Daily,00:15:00,61,107.2,0,
NRG-GY017,2024-06-14,00:10:00,2024-06-14,00:10:00,2024-06-15,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-06-14,00:10:00,2024-06-14,00:10:00,2024-06-15,00:05:00,Daily,00:05:00,85,19235.3,0,
NRG-GY019,2024-06-14,00:00:00,2024-06-14,00:00:00,2024-06-15,00:00:00,Daily,00:00:00,58,3082.65,0,
NRG-GY020,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:30:00,Daily,00:00:00,67,520.34,0,
NRG-GY021,2024-06-13,23:50:00,2024-06-13,23:50:00,2024-06-14,23:50:00,Daily,00:00:00,64,333.08,0,
NRG-GY022,2024-06-13,23:50:00,2024-06-13,23:50:00,2024-06-14,23:45:00,Daily,00:05:00,32,129.9,0,
NRG-GY023,2024-06-13,23:40:00,2024-06-13,23:40:00,2024-06-14,23:40:00,Daily,00:00:00,68,417.05,0,
NRG-GY024,2024-06-13,23:30:00,2024-06-13,23:30:00,2024-06-14,23:30:00,Daily,00:00:00,13,0.91,0,
NRG-GY025,2024-06-13,23:40:00,2024-06-13,23:40:00,2024-06-14,23:35:00,Daily,00:05:00,64,79.07,0,
NRG-GY026,2024-06-14,01:40:00,2024-06-14,01:40:00,2024-06-15,01:37:00,Daily,00:03:00,72,532.64,0,
NRG-GY027,2024-06-13,23:30:00,2024-06-13,23:30:00,2024-06-14,23:25:00,Daily,00:05:00,68,47.96,0,
NRG-GY028,2024-06-14,03:20:00,2024-06-14,03:20:00,2024-06-15,03:15:00,Daily,00:05:00,64,24.35,0,
NRG-GY031,2024-06-14,00:30:00,2024-06-14,00:30:00,2024-06-15,00:20:00,Daily,00:10:00,68,21.32,0,
NRG-GY033,2024-06-14,00:50:00,2024-06-14,00:50:00,2024-06-15,00:32:00,Daily,00:18:00,59,15.9,0,
NRG-HN001,2024-06-14,05:00:00,2024-06-14,05:00:00,2024-06-15,05:00:00,Daily,00:00:00,71,2672.16,0,
NRG-HN002,2024-06-14,06:10:00,2024-06-14,06:10:00,2024-06-21,06:05:00,Weekly,00:05:00,68,1411.77,0,
NRG-HN003,2024-06-11,05:10:00,2024-06-11,05:10:00,2024-06-18,05:10:00,Weekly,00:00:00,0,,0,
NRG-HN004,2024-06-14,05:20:00,2024-06-14,05:20:00,2024-06-15,05:15:00,Daily,00:05:00,74,1468.64,0,
NRG-HN005,2024-06-14,05:20:00,2024-06-14,05:20:00,2024-06-15,05:20:00,Daily,00:00:00,72,1605.76,0,
NRG-HN006,2024-06-14,06:30:00,2024-06-14,06:30:00,2024-06-15,06:25:00,Daily,00:05:00,77,278.05,0,
NRG-HN007,2024-06-14,05:30:00,2024-06-14,05:30:00,2024-06-15,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2024-06-14,04:50:00,2024-06-14,04:50:00,2024-06-15,04:50:00,Daily,00:00:00,53,50.78,0,
NRG-HN009,2024-06-14,05:00:00,2024-06-14,05:00:00,2024-06-15,04:55:00,Daily,00:05:00,55,955.69,0,
NRG-HN010,2024-06-14,07:00:00,2024-06-14,07:00:00,2024-06-15,06:55:00,Daily,00:05:00,42,23.85,0,
NRG-LU001,2024-06-11,05:40:00,2024-06-11,05:40:00,2024-06-18,05:35:00,Weekly,00:05:00,0,,0,
NRG-LU002,2024-06-13,15:30:00,2024-06-13,15:30:00,2024-06-14,15:30:12,Daily,00:00:12,64,829.35,0,
NRG-LU003,2024-06-11,05:50:00,2024-06-11,05:50:00,2024-06-18,05:45:00,Weekly,00:05:00,0,,0,
NRG-LU004,2024-06-14,05:50:00,2024-06-14,05:50:00,2024-06-15,05:50:00,Daily,00:00:00,46,137.02,0,
NRG-LU005,2024-06-13,18:50:00,2024-06-13,18:50:00,2024-06-14,18:42:26,Daily,00:07:34,94,4439.73,0,
NRG-LU006,2024-06-14,06:00:00,2024-06-14,06:00:00,2024-06-15,06:00:00,Daily,00:00:00,56,33.14,0,
NRG-LU007,2024-06-14,06:10:00,2024-06-14,06:10:00,2024-06-15,06:05:00,Daily,00:05:00,53,271.77,0,
NRG-LU008,2024-06-13,15:50:00,2024-06-13,15:50:00,2024-06-14,15:48:00,Daily,00:02:00,67,100.44,0,
NSABP-B-55,2024-06-14,02:00:00,2024-04-22,02:00:00,2024-06-15,01:57:00,Daily,00:03:00,0,,0,[A] [G] Zip file creation process failed
RTOG-0534,2024-06-14,02:00:00,2024-06-14,02:00:00,2024-06-15,02:00:00,Daily,00:00:00,21,82.63,0,
RTOG-0724,2024-06-14,02:10:00,2024-06-14,02:10:00,2024-06-15,02:03:00,Daily,00:07:00,22,10.87,0,
RTOG-0815,2024-06-14,02:10:00,2024-06-14,02:10:00,2024-06-15,02:05:00,Daily,00:05:00,21,62.89,0,
RTOG-0848,2024-06-14,02:10:00,2024-06-14,02:10:00,2024-06-15,02:07:00,Daily,00:03:00,21,8.7,0,
RTOG-0920,2024-06-14,02:10:00,2024-06-14,02:10:00,2024-06-15,02:09:00,Daily,00:01:00,23,52.58,0,
RTOG-0924,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:11:00,Daily,00:09:00,22,154.05,0,
RTOG-1005,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:15:00,Daily,00:05:00,21,109.32,0,
RTOG-1008,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:13:00,Daily,00:07:00,23,34.87,0,
RTOG-1016,2024-06-14,02:20:00,2024-06-14,02:20:00,2024-06-15,02:17:00,Daily,00:03:00,20,56.81,0,
RTOG-1112,2024-06-14,06:10:00,2024-06-14,06:10:00,2024-06-15,06:10:00,Daily,00:00:00,52,620.38,0,
RTOG-1115,2024-06-11,06:20:00,2024-06-11,06:20:00,2024-06-18,06:15:00,Weekly,00:05:00,0,,0,
RTOG-1216,2024-06-14,06:20:00,2024-06-14,06:20:00,2024-06-15,06:20:00,Daily,00:00:00,77,1451.14,0,
RTOG-1308,2024-06-14,06:30:00,2024-06-14,06:30:00,2024-06-15,06:25:00,Daily,00:05:00,86,953.59,0,
S1418-E-01,2024-06-14,06:30:00,2024-06-14,06:30:00,2024-06-15,06:30:00,Daily,00:00:00,21,343.2,0,
S1914-E-01,2024-06-14,06:40:00,2024-06-14,06:40:00,2024-06-15,06:35:00,Daily,00:05:00,15,58.84,0,
