Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-08-17,00:30:00,2023-08-17,00:30:00,2023-08-18,00:30:00,Daily,00:00:00,68.0,5.73,
NRG-BN001,2023-08-17,01:10:00,2023-08-17,01:10:00,2023-08-18,01:00:00,Daily,00:10:00,61.0,1005.77,
NRG-BN002,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-22,01:05:00,Weekly,00:15:00,,,
NRG-BN003,2023-08-17,01:10:00,2023-08-17,01:10:00,2023-08-18,01:10:00,Daily,00:00:00,51.0,93.35,
NRG-BN005,2023-08-17,01:20:00,2023-08-17,01:20:00,2023-08-18,01:15:00,Daily,00:05:00,62.0,127.18,
NRG-BN007,2023-08-17,01:20:00,2023-08-17,01:20:00,2023-08-18,01:20:00,Daily,00:00:00,73.0,890.36,
NRG-BN009,2023-08-17,01:10:00,2023-08-17,01:10:00,2023-08-18,00:55:00,Daily,00:15:00,65.0,10.83,
NRG-BN010,2023-08-17,04:00:00,2023-08-17,04:00:00,2023-08-18,03:59:00,Daily,00:01:00,63.0,28.99,
NRG-BN011,2023-08-16,23:30:00,2023-08-16,23:30:00,2023-08-17,23:24:57,Daily,00:05:03,62.0,164.93,
NRG-BN012,2023-08-17,07:50:00,2023-08-17,07:50:00,2023-08-18,07:45:00,Daily,00:05:00,51.0,16.11,
NRG-BR001,2023-08-15,01:30:00,2023-08-15,01:30:00,2023-08-22,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-08-17,02:30:00,2023-08-17,02:30:00,2023-08-18,02:30:00,Daily,00:00:00,55.0,121.87,
NRG-BR003,2023-08-15,01:40:00,2023-08-15,01:40:00,2023-08-22,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-08-17,05:10:00,2023-08-17,05:10:00,2023-08-18,05:10:00,Daily,00:00:00,88.0,2669.72,
NRG-BR005,2023-08-17,01:50:00,2023-08-17,01:50:00,2023-08-18,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-08-17,01:50:00,2023-08-17,01:50:00,2023-08-18,01:50:00,Daily,00:00:00,72.0,411.26,
NRG-CC003,2023-08-17,02:10:00,2023-08-17,02:10:00,2023-08-18,02:05:00,Daily,00:05:00,82.0,536.45,
NRG-CC004,2023-08-17,02:10:00,2023-08-17,02:10:00,2023-08-18,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-08-17,04:10:00,2023-08-17,04:10:00,2023-08-18,04:05:00,Daily,00:05:00,46.0,173.01,
NRG-CC007CD,2023-08-17,02:20:00,2023-08-17,02:20:00,2023-08-18,02:15:00,Daily,00:05:00,34.0,171.75,
NRG-CC008,2023-08-17,02:20:00,2023-08-17,02:20:00,2023-08-18,02:20:00,Daily,00:00:00,63.0,277.21,
NRG-CC009,2023-08-17,02:30:00,2023-08-17,02:30:00,2023-08-18,02:25:00,Daily,00:05:00,65.0,55.77,
NRG-CC010,2023-08-16,18:40:00,2023-08-16,18:40:00,2023-08-17,18:35:00,Daily,00:05:00,43.0,8.77,
NRG-DT001,2023-08-17,02:30:00,2023-08-17,02:30:00,2023-08-18,02:30:00,Daily,00:00:00,54.0,129.51,
NRG-GI002,2023-08-15,02:40:00,2023-08-15,02:40:00,2023-08-22,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-08-17,02:40:00,2023-08-17,02:40:00,2023-08-18,02:40:00,Daily,00:00:00,48.0,160.15,
NRG-GI004,2023-08-17,02:50:00,2023-08-17,02:50:00,2023-08-18,02:50:00,Daily,00:00:00,56.0,421.33,
NRG-GI005,2023-08-12,03:00:00,2023-08-12,03:00:00,2023-08-19,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-08-17,03:00:00,2023-08-17,03:00:00,2023-08-18,03:00:00,Daily,00:00:00,73.0,375.84,
NRG-GI007,2023-08-17,04:40:00,2023-08-17,04:40:00,2023-08-18,04:40:00,Daily,00:00:00,51.0,14.38,
NRG-GI008,2023-08-17,03:50:00,2023-08-17,03:50:00,2023-08-18,03:43:00,Daily,00:07:00,60.0,100.46,
NRG-GU002,2023-08-17,03:10:00,2023-08-17,03:10:00,2023-08-18,03:05:00,Daily,00:05:00,49.0,241.56,
NRG-GU003,2023-08-17,03:10:00,2023-08-17,03:10:00,2023-08-18,03:10:00,Daily,00:00:00,47.0,254.86,
NRG-GU005,2023-08-17,03:20:00,2023-08-17,03:20:00,2023-08-18,03:15:00,Daily,00:05:00,54.0,694.26,
NRG-GU006,2023-08-17,03:20:00,2023-08-17,03:20:00,2023-08-18,03:20:00,Daily,00:00:00,50.0,458.73,
NRG-GU007,2023-08-17,03:30:00,2023-08-17,03:30:00,2023-08-18,03:25:00,Daily,00:05:00,44.0,79.2,
NRG-GU008,2023-08-17,03:30:00,2023-08-17,03:30:00,2023-08-18,03:30:00,Daily,00:00:00,59.0,333.24,
NRG-GU009,2023-08-17,04:40:00,2023-08-17,04:40:00,2023-08-18,04:35:00,Daily,00:05:00,81.0,1182.67,
NRG-GU010,2023-08-17,04:50:00,2023-08-17,04:50:00,2023-08-18,04:45:00,Daily,00:05:00,60.0,394.89,
NRG-GU011,2023-08-17,04:20:00,2023-08-17,04:20:00,2023-08-18,04:15:00,Daily,00:05:00,58.0,59.14,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59.0,4.59,
NRG-GU012,2023-08-17,07:50:00,2023-08-17,07:50:00,2023-08-18,07:50:00,Daily,00:00:00,59.0,4.59,
NRG-GY003,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-22,00:55:00,Weekly,00:25:00,,,
NRG-GY004,2023-08-15,00:50:00,2023-08-15,00:50:00,2023-08-22,00:50:00,Weekly,00:00:00,,,
NRG-GY005,2023-08-17,00:50:00,2023-08-17,00:50:00,2023-08-18,00:45:00,Daily,00:05:00,67.0,3176.48,
NRG-GY006,2023-08-17,00:50:00,2023-08-17,00:50:00,2023-08-18,00:40:00,Daily,00:10:00,71.0,1805.79,
NRG-GY007,2023-08-17,00:50:00,2023-08-17,00:50:00,2023-08-18,00:35:00,Daily,00:15:00,83.0,1066.5,
NRG-GY009,2023-08-17,00:30:00,2023-08-17,00:30:00,2023-08-18,00:30:00,Daily,00:00:00,77.0,2940.47,
