Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-07-22,01:13:51,2022-07-22,01:13:51,2022-07-23,01:00:00,Daily,00:13:51,61.0,899.8,
NRG-BN002,2022-07-19,01:23:51,2022-07-19,01:23:51,2022-07-26,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-07-22,01:13:51,2022-07-22,01:13:51,2022-07-23,01:10:00,Daily,00:03:51,51.0,88.08,
NRG-BN005,2022-07-22,01:23:51,2022-07-22,01:23:51,2022-07-23,01:15:00,Daily,00:08:51,62.0,101.5,
NRG-BN007,2022-07-22,01:23:51,2022-07-22,01:23:51,2022-07-23,01:20:00,Daily,00:03:51,73.0,694.69,
NRG-BN009,2022-07-22,01:13:51,2022-07-22,01:13:51,2022-07-23,00:55:00,Daily,00:18:51,65.0,33.57,
NRG-BN010,2022-07-22,04:03:51,2022-07-22,04:03:51,2022-07-23,03:59:00,Daily,00:04:51,63.0,32.68,
NRG-BN011,2022-07-21,23:23:51,2022-07-21,23:23:51,2022-07-22,23:24:57,Daily,00:01:06,62.0,33.41,
NRG-BR001,2022-07-19,01:43:51,2022-07-19,01:43:51,2022-07-26,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-07-22,02:33:51,2022-07-22,02:33:51,2022-07-23,02:30:00,Daily,00:03:51,55.0,134.98,
NRG-BR003,2022-07-19,01:43:51,2022-07-19,01:43:51,2022-07-26,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-07-22,01:43:51,2022-07-22,01:43:51,2022-07-23,01:40:00,Daily,00:03:51,85.0,2613.61,
NRG-BR005,2022-07-22,01:53:51,2022-07-22,01:53:51,2022-07-23,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-07-22,01:53:51,2022-07-22,01:53:51,2022-07-23,01:50:00,Daily,00:03:51,72.0,162.5,
NRG-CC003,2022-07-22,02:13:51,2022-07-22,02:13:51,2022-07-23,02:05:00,Daily,00:08:51,82.0,504.94,
NRG-CC004,2022-07-22,02:13:51,2022-07-22,02:13:51,2022-07-23,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-07-22,04:13:51,2022-07-22,04:13:51,2022-07-23,04:05:00,Daily,00:08:51,46.0,36.23,
NRG-CC007CD,2022-07-22,02:23:51,2022-07-22,02:23:51,2022-07-23,02:15:00,Daily,00:08:51,34.0,149.83,
NRG-CC008,2022-07-22,02:23:51,2022-07-22,02:23:51,2022-07-23,02:20:00,Daily,00:03:51,63.0,139.79,
NRG-CC009,2022-07-22,02:33:51,2022-07-22,02:33:51,2022-07-23,02:25:00,Daily,00:08:51,65.0,46.11,
NRG-DT001,2022-07-22,02:33:51,2022-07-22,02:33:51,2022-07-23,02:30:00,Daily,00:03:51,52.0,132.6,
NRG-GI002,2022-07-19,02:43:51,2022-07-19,02:43:51,2022-07-26,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-07-22,02:43:51,2022-07-22,02:43:51,2022-07-23,02:40:00,Daily,00:03:51,48.0,126.99,
NRG-GI004,2022-07-22,02:53:51,2022-07-22,02:53:51,2022-07-23,02:50:00,Daily,00:03:51,53.0,346.51,
NRG-GI005,2022-07-19,03:03:51,2022-07-19,03:03:51,2022-07-26,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-07-22,03:03:51,2022-07-22,03:03:51,2022-07-23,03:00:00,Daily,00:03:51,73.0,286.59,
NRG-GI007,2022-07-22,04:43:51,2022-07-22,04:43:51,2022-07-23,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-07-22,03:13:51,2022-07-22,03:13:51,2022-07-23,03:05:00,Daily,00:08:51,49.0,221.01,
NRG-GU003,2022-07-22,03:13:51,2022-07-22,03:13:51,2022-07-23,03:10:00,Daily,00:03:51,47.0,246.15,
NRG-GU005,2022-07-22,03:23:51,2022-07-22,03:23:51,2022-07-23,03:15:00,Daily,00:08:51,52.0,567.88,
NRG-GU006,2022-07-22,03:23:51,2022-07-22,03:23:51,2022-07-23,03:20:00,Daily,00:03:51,50.0,411.09,
NRG-GU007,2022-07-22,03:33:51,2022-07-22,03:33:51,2022-07-23,03:25:00,Daily,00:08:51,44.0,68.42,
NRG-GU008,2022-07-22,03:33:51,2022-07-22,03:33:51,2022-07-23,03:30:00,Daily,00:03:51,59.0,143.32,
NRG-GU009,2022-07-22,03:43:51,2022-07-22,03:43:51,2022-07-23,03:35:00,Daily,00:08:51,77.0,215.38,
NRG-GU010,2022-07-22,04:53:51,2022-07-22,04:53:51,2022-07-23,04:45:00,Daily,00:08:51,60.0,49.55,
NRG-GU011,2022-07-22,04:23:51,2022-07-22,04:23:51,2022-07-23,04:15:00,Daily,00:08:51,58.0,39.99,
NRG-GY003,2022-07-19,01:23:51,2022-07-19,01:23:51,2022-07-26,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-07-19,00:53:51,2022-07-19,00:53:51,2022-07-26,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-07-22,00:53:51,2022-07-22,00:53:51,2022-07-23,00:45:00,Daily,00:08:51,67.0,3050.72,
NRG-GY006,2022-07-22,00:53:51,2022-07-22,00:53:51,2022-07-23,00:40:00,Daily,00:13:51,71.0,1584.45,
NRG-GY007,2022-07-22,00:53:51,2022-07-22,00:53:51,2022-07-23,00:35:00,Daily,00:18:51,83.0,1050.06,
NRG-GY009,2022-07-22,00:33:51,2022-07-22,00:33:51,2022-07-23,00:30:00,Daily,00:03:51,77.0,2737.83,
NRG-GY012,2022-07-22,00:33:51,2022-07-22,00:33:51,2022-07-23,00:25:00,Daily,00:08:51,61.0,809.49,
NRG-GY014,2022-07-22,00:23:51,2022-07-22,00:23:51,2022-07-23,00:20:00,Daily,00:03:51,60.0,233.83,
NRG-GY016,2022-07-22,00:23:51,2022-07-22,00:23:51,2022-07-23,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-07-22,00:13:51,2022-07-22,00:13:51,2022-07-23,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-07-22,01:13:51,2022-07-22,01:13:51,2022-07-23,01:05:00,Daily,00:08:51,79.0,2808.69,
NRG-GY019,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-23,00:00:00,Daily,00:03:51,58.0,1056.95,
NRG-GY020,2022-07-22,00:33:51,2022-07-22,00:33:51,2022-07-23,00:30:00,Daily,00:03:51,67.0,339.81,
NRG-GY021,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-22,23:50:00,Daily,23:46:09,64.0,334.97,
NRG-GY022,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-22,23:45:00,Daily,23:41:09,32.0,109.72,
NRG-GY023,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-22,23:40:00,Daily,23:36:09,66.0,162.45,
NRG-GY024,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-22,23:30:00,Daily,23:26:09,13.0,5.95,
NRG-GY025,2022-07-22,00:03:51,2022-07-22,00:03:51,2022-07-22,23:35:00,Daily,23:31:09,64.0,31.78,
NRG-HN001,2022-07-22,05:03:51,2022-07-22,05:03:51,2022-07-23,05:00:00,Daily,00:03:51,71.0,2192.02,
NRG-HN002,2022-07-22,06:13:51,2022-07-22,06:13:51,2022-07-29,06:05:00,Weekly,00:08:51,68.0,1345.56,
NRG-HN003,2022-07-19,05:13:51,2022-07-19,05:13:51,2022-07-26,05:10:00,Weekly,00:03:51,,,
NRG-HN004,2022-07-22,05:23:51,2022-07-22,05:23:51,2022-07-23,05:15:00,Daily,00:08:51,74.0,1388.86,
NRG-HN005,2022-07-22,05:23:51,2022-07-22,05:23:51,2022-07-23,05:20:00,Daily,00:03:51,72.0,937.71,
NRG-HN006,2022-07-21,21:03:51,2022-07-21,21:03:51,2022-07-22,21:04:03,Daily,00:00:12,76.0,123.45,
NRG-HN007,2022-07-22,05:33:51,2022-07-22,05:33:51,2022-07-23,05:30:00,Daily,00:03:51,53.0,84.22,
NRG-HN008,2022-07-22,04:53:51,2022-07-22,04:53:51,2022-07-23,04:50:00,Daily,00:03:51,53.0,31.79,
NRG-HN009,2022-07-22,05:03:51,2022-07-22,05:03:51,2022-07-23,04:55:00,Daily,00:08:51,55.0,78.03,
NRG-LU001,2022-07-19,05:43:51,2022-07-19,05:43:51,2022-07-26,05:35:00,Weekly,00:08:51,,,
NRG-LU002,2022-07-21,15:33:51,2022-07-21,15:33:51,2022-07-22,15:30:12,Daily,00:03:39,64.0,672.85,
NRG-LU003,2022-07-19,05:53:51,2022-07-19,05:53:51,2022-07-26,05:45:00,Weekly,00:08:51,,,
NRG-LU004,2022-07-22,05:53:51,2022-07-22,05:53:51,2022-07-23,05:50:00,Daily,00:03:51,46.0,139.6,
NRG-LU005,2022-07-22,06:03:51,2022-07-22,06:03:51,2022-07-23,05:55:00,Daily,00:08:51,84.0,3015.97,
NRG-LU006,2022-07-22,06:03:51,2022-07-22,06:03:51,2022-07-23,06:00:00,Daily,00:03:51,56.0,38.51,
NRG-LU007,2022-07-22,06:13:51,2022-07-22,06:13:51,2022-07-23,06:05:00,Daily,00:08:51,53.0,104.9,
NSABP-B-55,2022-07-22,02:03:51,2022-07-22,02:03:51,2022-07-23,01:57:00,Daily,00:06:51,117.0,2118.62,
RTOG-1112,2022-07-22,06:13:51,2022-07-22,06:13:51,2022-07-23,06:10:00,Daily,00:03:51,52.0,604.71,
RTOG-1115,2022-07-19,06:23:51,2022-07-19,06:23:51,2022-07-26,06:15:00,Weekly,00:08:51,,,
RTOG-1216,2022-07-22,06:23:51,2022-07-22,06:23:51,2022-07-23,06:20:00,Daily,00:03:51,77.0,912.68,
RTOG-1308,2022-07-22,06:33:51,2022-07-22,06:33:51,2022-07-23,06:25:00,Daily,00:08:51,86.0,717.21,
S1418-E-01,2022-07-22,06:33:51,2022-07-22,06:33:51,2022-07-23,06:30:00,Daily,00:03:51,21.0,333.06,
S1914-E-01,2022-07-22,06:43:51,2022-07-22,06:43:51,2022-07-23,06:35:00,Daily,00:08:51,15.0,17.38,
