Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-03-22,00:30:00,2024-03-22,00:30:00,2024-03-23,00:30:00,Daily,00:00:00,68,51.53,0,
NRG-BN001,2024-03-22,01:00:00,2024-03-22,01:00:00,2024-03-23,01:00:00,Daily,00:00:00,61,1010.21,0,
NRG-BN002,2024-03-19,01:20:00,2024-03-19,01:20:00,2024-03-26,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2024-03-22,02:10:00,2024-03-22,02:10:00,2024-03-23,02:10:00,Daily,00:00:00,53,108.6,0,
NRG-BN005,2024-03-22,01:20:00,2024-03-22,01:20:00,2024-03-23,01:15:00,Daily,00:05:00,62,148.17,0,
NRG-BN007,2024-03-22,01:20:00,2024-03-22,01:20:00,2024-03-23,01:20:00,Daily,00:00:00,73,907.09,0,
NRG-BN009,2024-03-22,01:00:00,2024-03-22,01:00:00,2024-03-23,00:55:00,Daily,00:05:00,65,20.06,0,
NRG-BN010,2024-03-22,04:00:00,2024-03-22,04:00:00,2024-03-23,03:59:00,Daily,00:01:00,63,47.47,0,
NRG-BN011,2024-03-21,23:30:00,2024-03-21,23:30:00,2024-03-22,23:24:57,Daily,00:05:03,62,336.81,0,
NRG-BN012,2024-03-22,07:50:00,2024-03-22,07:50:00,2024-03-23,07:45:00,Daily,00:05:00,51,50.98,0,
NRG-BR001,2024-03-19,01:30:00,2024-03-19,01:30:00,2024-03-26,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-03-22,02:30:00,2024-03-22,02:30:00,2024-03-23,02:30:00,Daily,00:00:00,55,123.91,0,
NRG-BR003,2024-03-21,02:40:00,2024-03-21,02:40:00,2024-03-28,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-03-22,05:10:00,2024-03-22,05:10:00,2024-03-23,05:10:00,Daily,00:00:00,88,2693.67,0,
NRG-BR005,2024-03-22,01:50:00,2024-03-22,01:50:00,2024-03-23,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-03-22,01:50:00,2024-03-22,01:50:00,2024-03-23,01:50:00,Daily,00:00:00,72,536.33,0,
NRG-BR008,2024-03-21,23:20:00,2024-03-21,23:20:00,2024-03-22,23:20:00,Daily,00:00:00,70,10.18,0,
NRG-BR009,2024-03-22,00:10:00,2024-03-22,00:10:00,2024-03-23,00:10:00,Daily,00:00:00,62,10.71,0,
NRG-CC003,2024-03-22,02:10:00,2024-03-22,02:10:00,2024-03-23,02:05:00,Daily,00:05:00,82,545.27,0,
NRG-CC004,2024-03-22,02:10:00,2024-03-22,02:10:00,2024-03-23,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-03-22,04:10:00,2024-03-22,04:10:00,2024-03-23,04:05:00,Daily,00:05:00,46,273.76,0,
NRG-CC007CD,2024-03-22,02:20:00,2024-03-22,02:20:00,2024-03-23,02:15:00,Daily,00:05:00,34,183.68,0,
NRG-CC008,2024-03-22,02:20:00,2024-03-22,02:20:00,2024-03-23,02:20:00,Daily,00:00:00,63,397.48,0,
NRG-CC009,2024-03-22,02:30:00,2024-03-22,02:30:00,2024-03-23,02:25:00,Daily,00:05:00,65,83.33,0,
NRG-CC010,2024-03-21,18:40:00,2024-03-21,18:40:00,2024-03-22,18:35:00,Daily,00:05:00,43,28.71,0,
NRG-DT001,2024-03-22,02:30:00,2024-03-22,02:30:00,2024-03-23,02:30:00,Daily,00:00:00,54,132.39,0,
